
Conversion of EDT data from sounding archive file D:\SoundingArchive\PWPM_20180309_213222.dc3db

Information about sounding:
==================================

Station:                  41041 PWPM
Launch time:              2018-03-09 21:32:22 UTC
RS type:                  RS92-SGP
RS number:                M5013207
Reason for termination:   Increasing pressure
Sounding SW version:      MW31 3.66

==================================


Information about map: EDT                 
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     time	     Pscl	        T	       RH	        v	        u	   Height	        P	       TD	       MR	       DD	       FF	       AZ	    Range	      Lon	      Lat	   SpuKey	   UsrKey	   RadarH	
  3680.00	    20907	   223.30	        1	    -0.58	     7.72	    12631	   164.70	   191.00	     0.00	      274	     7.70	      332	    46600	   -58.79	   -61.71	     1024	     1024	   -32768	
  3682.00	    20903	   223.30	        1	    -0.49	     7.69	    12638	   164.60	   191.00	     0.00	      274	     7.70	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3684.00	    20898	   223.30	        1	    -0.39	     7.65	    12645	   164.40	   191.10	     0.00	      273	     7.70	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3686.00	    20894	   223.20	        1	    -0.30	     7.61	    12653	   164.20	   191.10	     0.00	      272	     7.60	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3688.00	    20889	   223.20	        1	    -0.21	     7.57	    12660	   164.00	   191.10	     0.00	      272	     7.60	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3690.00	    20885	   223.30	        1	    -0.12	     7.53	    12667	   163.80	   191.10	     0.00	      271	     7.50	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3692.00	    20880	   223.50	        1	    -0.04	     7.49	    12674	   163.60	   191.10	     0.00	      270	     7.50	      332	    46600	   -58.79	   -61.71	        0	        0	   -32768	
  3694.00	    20875	   223.50	        1	     0.04	     7.46	    12682	   163.50	   191.10	     0.00	      270	     7.50	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3696.00	    20871	   223.40	        1	     0.10	     7.43	    12689	   163.30	   191.10	     0.00	      269	     7.40	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3698.00	    20867	   223.30	        1	     0.15	     7.41	    12696	   163.10	   191.10	     0.00	      269	     7.40	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3700.00	    20862	   223.30	        1	     0.19	     7.40	    12703	   162.90	   191.10	     0.00	      269	     7.40	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3702.00	    20857	   223.40	        1	     0.22	     7.40	    12711	   162.70	   191.10	     0.00	      268	     7.40	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3704.00	    20853	   223.40	        1	     0.23	     7.42	    12718	   162.50	   191.00	     0.00	      268	     7.40	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3706.00	    20848	   223.30	        1	     0.22	     7.45	    12726	   162.40	   190.90	     0.00	      268	     7.50	      332	    46500	   -58.79	   -61.71	     1030	     1030	   -32768	
  3708.00	    20843	   223.20	        1	     0.19	     7.49	    12733	   162.20	   191.00	     0.00	      269	     7.50	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3710.00	    20839	   223.10	        1	     0.15	     7.55	    12740	   162.00	   191.00	     0.00	      269	     7.50	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3712.00	    20834	   223.10	        1	     0.09	     7.61	    12747	   161.80	   190.90	     0.00	      269	     7.60	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3714.00	    20830	   223.00	        1	     0.02	     7.69	    12755	   161.60	   190.90	     0.00	      270	     7.70	      332	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3716.00	    20825	   223.10	        1	    -0.06	     7.77	    12762	   161.40	   190.90	     0.00	      270	     7.80	      333	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3718.00	    20820	   223.20	        1	    -0.14	     7.85	    12770	   161.30	   191.00	     0.00	      271	     7.90	      333	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3720.00	    20816	   223.20	        1	    -0.24	     7.93	    12777	   161.10	   190.90	     0.00	      272	     7.90	      333	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3722.00	    20811	   223.20	        1	    -0.33	     8.01	    12784	   160.90	   190.90	     0.00	      272	     8.00	      333	    46500	   -58.79	   -61.71	        0	        0	   -32768	
  3724.00	    20807	   223.20	        1	    -0.42	     8.08	    12792	   160.70	   190.90	     0.00	      273	     8.10	      333	    46500	   -58.78	   -61.71	        0	        0	   -32768	
  3726.00	    20802	   223.20	        1	    -0.50	     8.15	    12799	   160.50	   190.90	     0.00	      273	     8.20	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3728.00	    20797	   223.30	        1	    -0.57	     8.20	    12806	   160.40	   191.00	     0.00	      274	     8.20	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3730.00	    20792	   223.40	        1	    -0.63	     8.25	    12814	   160.20	   191.10	     0.00	      274	     8.30	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3732.00	    20788	   223.40	        1	    -0.67	     8.28	    12822	   160.00	   191.10	     0.00	      275	     8.30	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3734.00	    20783	   223.40	        1	    -0.70	     8.31	    12829	   159.80	   191.10	     0.00	      275	     8.30	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3736.00	    20778	   223.40	        1	    -0.71	     8.32	    12836	   159.60	   191.00	     0.00	      275	     8.40	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3738.00	    20773	   223.50	        1	    -0.71	     8.33	    12845	   159.40	   191.00	     0.00	      275	     8.40	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3740.00	    20769	   223.50	        1	    -0.70	     8.33	    12852	   159.20	   191.10	     0.00	      275	     8.40	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3742.00	    20764	   223.50	        1	    -0.68	     8.32	    12860	   159.10	   191.00	     0.00	      275	     8.30	      333	    46400	   -58.78	   -61.71	     1024	     1024	   -32768	
  3744.00	    20760	   223.40	        1	    -0.65	     8.30	    12867	   158.90	   191.00	     0.00	      274	     8.30	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3746.00	    20755	   223.40	        1	    -0.62	     8.28	    12873	   158.70	   191.00	     0.00	      274	     8.30	      333	    46400	   -58.78	   -61.71	        0	        0	   -32768	
  3748.00	    20750	   223.40	        1	    -0.58	     8.25	    12881	   158.50	   191.00	     0.00	      274	     8.30	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3750.00	    20745	   223.50	        1	    -0.56	     8.21	    12889	   158.30	   191.10	     0.00	      274	     8.20	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3752.00	    20741	   223.50	        1	    -0.54	     8.16	    12897	   158.20	   190.90	     0.00	      274	     8.20	      333	    46300	   -58.78	   -61.71	     1024	     1024	   -32768	
  3754.00	    20736	   223.40	        1	    -0.53	     8.10	    12905	   158.00	   190.80	     0.00	      274	     8.10	      333	    46300	   -58.78	   -61.71	     1024	     1024	   -32768	
  3756.00	    20731	   223.40	        1	    -0.54	     8.03	    12912	   157.80	   191.00	     0.00	      274	     8.10	      333	    46300	   -58.78	   -61.71	     1024	     1024	   -32768	
  3758.00	    20726	   223.30	        1	    -0.56	     7.96	    12920	   157.60	   191.00	     0.00	      274	     8.00	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3760.00	    20721	   223.30	        1	    -0.60	     7.89	    12927	   157.40	   191.10	     0.00	      274	     7.90	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3762.00	    20717	   223.30	        1	    -0.65	     7.81	    12935	   157.20	   191.10	     0.00	      275	     7.80	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3764.00	    20712	   223.40	        1	    -0.72	     7.75	    12942	   157.10	   191.00	     0.00	      275	     7.80	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3766.00	    20707	   223.40	        1	    -0.80	     7.68	    12950	   156.90	   191.00	     0.00	      276	     7.70	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3768.00	    20703	   223.60	        1	    -0.90	     7.63	    12957	   156.70	   191.00	     0.00	      277	     7.70	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3770.00	    20698	   223.60	        1	    -1.00	     7.58	    12964	   156.50	   191.10	     0.00	      277	     7.60	      333	    46300	   -58.78	   -61.71	        0	        0	   -32768	
  3772.00	    20694	   223.70	        1	    -1.11	     7.55	    12972	   156.40	   191.20	     0.00	      278	     7.60	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3774.00	    20689	   223.80	        1	    -1.22	     7.54	    12979	   156.20	   191.20	     0.00	      279	     7.60	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3776.00	    20684	   223.70	        1	    -1.33	     7.53	    12987	   156.00	   191.20	     0.00	      280	     7.60	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3778.00	    20680	   223.60	        1	    -1.45	     7.53	    12994	   155.80	   191.10	     0.00	      281	     7.70	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3780.00	    20675	   223.60	        1	    -1.56	     7.55	    13002	   155.60	   191.10	     0.00	      282	     7.70	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3782.00	    20671	   223.60	        1	    -1.66	     7.57	    13009	   155.50	   191.10	     0.00	      282	     7.80	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3784.00	    20666	   223.90	        1	    -1.76	     7.60	    13016	   155.30	   191.10	     0.00	      283	     7.80	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3786.00	    20661	   224.00	        1	    -1.85	     7.64	    13024	   155.10	   191.20	     0.00	      284	     7.90	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3788.00	    20657	   224.00	        1	    -1.93	     7.69	    13031	   154.90	   191.20	     0.00	      284	     7.90	      333	    46200	   -58.78	   -61.71	        0	        0	   -32768	
  3790.00	    20652	   223.80	        1	    -2.00	     7.74	    13038	   154.80	   191.20	     0.00	      284	     8.00	      333	    46200	   -58.77	   -61.71	        0	        0	   -32768	
  3792.00	    20647	   223.70	        1	    -2.05	     7.81	    13046	   154.60	   191.30	     0.00	      285	     8.10	      333	    46200	   -58.77	   -61.71	        6	        6	   -32768	
  3794.00	    20642	   223.70	        1	    -2.09	     7.88	    13054	   154.40	   191.30	     0.00	      285	     8.20	      333	    46100	   -58.77	   -61.71	     1024	     1024	   -32768	
  3796.00	    20638	   223.70	        1	    -2.12	     7.97	    13061	   154.20	   191.30	     0.00	      285	     8.20	      333	    46100	   -58.77	   -61.71	        0	        0	   -32768	
  3798.00	    20633	   223.60	        1	    -2.13	     8.07	    13069	   154.10	   191.20	     0.00	      285	     8.30	      333	    46100	   -58.77	   -61.71	        0	        0	   -32768	
  3800.00	    20628	   223.60	        1	    -2.13	     8.18	    13077	   153.90	   191.00	     0.00	      285	     8.50	      333	    46100	   -58.77	   -61.71	     1024	     1024	   -32768	
  3802.00	    20623	   223.60	        1	    -2.11	     8.30	    13085	   153.70	   191.10	     0.00	      284	     8.60	      333	    46100	   -58.77	   -61.71	     1024	     1024	   -32768	
  3804.00	    20618	   223.60	        1	    -2.09	     8.43	    13093	   153.50	   191.20	     0.00	      284	     8.70	      333	    46100	   -58.77	   -61.71	        0	        0	   -32768	
  3806.00	    20613	   223.70	        1	    -2.06	     8.57	    13101	   153.30	   191.20	     0.00	      284	     8.80	      333	    46100	   -58.77	   -61.71	        0	        0	   -32768	
  3808.00	    20608	   223.70	        1	    -2.03	     8.71	    13109	   153.10	   191.20	     0.00	      283	     8.90	      333	    46100	   -58.77	   -61.71	        0	        0	   -32768	
  3810.00	    20603	   223.90	        1	    -1.99	     8.85	    13117	   152.90	   191.30	     0.00	      283	     9.10	      333	    46000	   -58.77	   -61.71	        0	        0	   -32768	
  3812.00	    20598	   224.00	        1	    -1.97	     8.98	    13125	   152.80	   191.30	     0.00	      282	     9.20	      333	    46000	   -58.77	   -61.71	        0	        0	   -32768	
  3814.00	    20594	   224.00	        1	    -1.95	     9.10	    13132	   152.60	   191.30	     0.00	      282	     9.30	      333	    46000	   -58.77	   -61.71	     1024	     1024	   -32768	
  3816.00	    20589	   223.90	        1	    -1.95	     9.20	    13140	   152.40	   191.30	     0.00	      282	     9.40	      333	    46000	   -58.77	   -61.71	        0	        0	   -32768	
  3818.00	    20584	   223.90	        1	    -1.96	     9.29	    13148	   152.20	   191.30	     0.00	      282	     9.50	      333	    46000	   -58.77	   -61.71	        0	        0	   -32768	
  3820.00	    20578	   223.90	        1	    -1.99	     9.36	    13156	   152.00	   191.30	     0.00	      282	     9.60	      333	    46000	   -58.77	   -61.72	        0	        0	   -32768	
  3822.00	    20574	   223.90	        1	    -2.04	     9.42	    13163	   151.90	   191.40	     0.00	      282	     9.60	      333	    46000	   -58.77	   -61.72	        0	        0	   -32768	
  3824.00	    20569	   223.90	        1	    -2.09	     9.46	    13171	   151.70	   191.40	     0.00	      282	     9.70	      333	    46000	   -58.77	   -61.72	        0	        0	   -32768	
  3826.00	    20564	   224.00	        1	    -2.16	     9.49	    13179	   151.50	   191.40	     0.00	      283	     9.70	      333	    46000	   -58.77	   -61.72	        0	        0	   -32768	
  3828.00	    20560	   223.90	        1	    -2.24	     9.52	    13186	   151.30	   191.40	     0.00	      283	     9.80	      333	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3830.00	    20555	   223.90	        1	    -2.32	     9.54	    13193	   151.20	   191.30	     0.00	      284	     9.80	      333	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3832.00	    20550	   223.90	        1	    -2.40	     9.57	    13202	   151.00	   191.30	     0.00	      284	     9.90	      333	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3834.00	    20545	   224.00	        1	    -2.47	     9.60	    13210	   150.80	   191.30	     0.00	      284	     9.90	      334	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3836.00	    20540	   223.90	        1	    -2.53	     9.64	    13217	   150.60	   191.30	     0.00	      285	    10.00	      334	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3838.00	    20536	   223.90	        1	    -2.58	     9.68	    13224	   150.40	   191.20	     0.00	      285	    10.00	      334	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3840.00	    20531	   223.80	        1	    -2.61	     9.74	    13232	   150.30	   191.20	     0.00	      285	    10.10	      334	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3842.00	    20527	   223.90	        1	    -2.63	     9.79	    13239	   150.10	   191.20	     0.00	      285	    10.10	      334	    45900	   -58.77	   -61.72	        0	        0	   -32768	
  3844.00	    20522	   224.00	        1	    -2.63	     9.85	    13247	   149.90	   191.30	     0.00	      285	    10.20	      334	    45800	   -58.77	   -61.72	        0	        0	   -32768	
